IRG,accesses,reads,writes
1650,52,24,2
1651,56,14,6
1652,27,16,0
1653,45,40,2
1654,49,19,0
1655,44,17,1
1656,29,22,2
1657,38,15,0
1658,32,38,1
1659,36,9,2
1660,37,8,1
1661,13,12,1
1662,10,25,0
1663,42,9,1
1664,14,27,4
1665,12,82,0
1666,12,19,0
1667,37,8,0
1668,9,19,0
1669,22,24,4
1670,12,35,2
1671,15,13,5
1672,10,32,1
1673,22,47,1
1674,27,31,1
1675,12,38,0
1676,34,27,0
1677,10,38,3
1678,23,40,1
1679,29,71,2
1680,11,17,0
1681,6,26,0
1682,17,113,0
1683,9,15,0
1684,10,17,0
1685,15,9,1
1686,16,32,2
1687,11,36,1
1688,34,15,1
1689,27,37,0
1690,15,11,1
1691,19,8,0
1692,15,7,1
1693,15,14,1
1694,19,34,0
1695,12,13,2
1696,11,12,0
1697,28,9,1
1698,9,21,0
1699,24,38,0
1700,5,28,0
1701,4,21,3
1702,33,14,0
1703,37,25,0
1704,9,12,1
1705,11,43,2
1706,23,51,0
1707,59,22,1
1708,42,4,1
1709,26,11,2
1710,26,11,0
1711,11,9,0
1712,35,23,2
1713,36,9,0
1714,69,32,0
1715,61,29,2
1716,50,27,0
1717,44,27,0
1718,23,10,0
1719,48,11,0
1720,14,9,0
1721,23,11,0
1722,53,26,0
1723,55,17,0
1724,16,12,6
1725,59,9,0
1726,13,45,2
1727,48,10,1
1728,31,13,1
1729,11,10,0
1730,21,78,1
1731,32,36,3
1732,34,20,1
1733,89,20,0
1734,32,22,1
1735,16,3,1
1736,73,20,0
1737,12,8,1
1738,19,10,3
1739,31,28,1
1740,8,8,3
1741,28,7,0
1742,18,21,0
1743,20,32,0
1744,12,19,1
1745,35,10,2
1746,17,29,0
1747,10,8,0
1748,11,14,2
1749,8,21,0
1750,5,13,1
1751,18,35,0
1752,11,50,0
1753,15,17,4
1754,9,29,3
1755,11,21,2
1756,28,17,2
1757,13,42,2
1758,25,31,0
1759,22,51,3
1760,19,13,1
1761,20,8,0
1762,13,16,2
1763,21,9,5
1764,17,15,0
1765,8,16,0
1766,11,8,1
1767,8,9,0
1768,38,9,3
1769,24,19,1
1770,42,13,1
1771,27,4,0
1772,17,18,2
1773,17,17,1
1774,9,20,0
1775,27,42,1
1776,33,36,0
1777,42,15,6
1778,27,44,0
1779,21,35,0
1780,43,30,3
1781,21,12,2
1782,25,21,1
1783,14,39,1
1784,12,10,1
1785,28,9,0
1786,9,33,1
1787,36,9,2
1788,44,13,1
1789,82,14,1
1790,24,24,0
1791,20,21,0
1792,15,25,0
1793,42,29,0
1794,23,37,1
1795,15,33,0
1796,38,55,0
1797,14,40,1
1798,27,32,0
1799,41,30,0
1800,62,20,0
1801,57,28,0
1802,28,8,1
1803,26,17,1
1804,30,9,0
1805,25,19,0
1806,21,15,0
1807,26,21,0
1808,27,9,1
1809,23,11,0
1810,13,16,0
1811,35,50,3
1812,16,21,2
1813,25,22,0
1814,25,17,0
1815,16,63,2
1816,19,37,2
1817,28,31,2
1818,10,30,1
1819,7,45,1
1820,8,19,1
1821,26,29,1
1822,17,10,0
1823,12,6,1
1824,35,15,0
1825,11,19,1
1826,24,24,1
1827,12,20,0
1828,19,26,2
1829,14,15,1
1830,12,23,1
1831,16,33,0
1832,27,32,1
1833,27,25,0
1834,13,24,0
1835,21,51,0
1836,27,16,1
1837,11,17,2
1838,15,26,2
1839,16,42,2
1840,21,20,1
1841,4,29,3
1842,11,8,1
1843,24,16,3
1844,10,11,1
1845,10,20,5
1846,11,15,5
1847,15,44,0
1848,10,11,1
1849,30,30,0
1850,16,24,1
1851,10,27,1
1852,5,64,0
1853,12,24,1
1854,20,15,1
1855,13,31,1
1856,19,44,1
1857,16,29,6
1858,58,14,0
1859,10,30,0
1860,12,35,3
1861,17,11,1
1862,21,15,2
1863,48,13,1
1864,44,29,2
1865,26,47,0
1866,20,17,1
1867,14,13,0
1868,17,52,1
1869,22,26,3
1870,20,64,1
1871,10,35,0
1872,18,42,2
1873,6,32,0
1874,25,26,1
1875,20,7,1
1876,19,34,0
1877,9,9,1
1878,22,9,4
1879,16,24,0
1880,32,11,0
1881,32,48,0
1882,33,14,1
1883,21,15,1
1884,23,31,1
1885,11,7,1
1886,9,17,2
1887,19,10,3
1888,17,8,4
1889,38,46,1
1890,59,35,1
1891,39,11,1
1892,12,12,0
1893,44,35,0
1894,57,12,1
1895,18,42,1
1896,12,12,1
1897,20,11,0
1898,30,20,1
1899,54,8,1
1900,24,18,1
1901,17,43,3
1902,12,10,0
1903,46,13,0
1904,8,31,3
1905,13,20,2
1906,8,37,0
1907,34,11,1
1908,34,29,1
1909,13,16,0
1910,4,13,1
1911,28,26,0
1912,104,34,1
1913,36,60,1
1914,18,46,2
1915,19,14,2
1916,13,46,0
1917,16,73,0
1918,14,15,1
1919,16,18,1
1920,14,6,0
1921,24,8,2
1922,15,9,1
1923,25,27,0
1924,34,11,1
1925,28,14,4
1926,14,25,1
1927,25,8,0
1928,26,43,0
1929,9,34,7
1930,10,18,0
1931,6,9,0
1932,13,23,2
1933,10,26,2
1934,8,39,1
1935,18,10,0
1936,14,48,1
1937,20,34,1
1938,11,32,1
1939,22,29,0
1940,4,42,1
1941,23,18,4
1942,29,52,1
1943,43,23,1
1944,15,34,0
1945,28,20,1
1946,47,11,2
1947,18,25,3
1948,29,17,1
1949,19,29,1
1950,23,5,1
1951,13,14,0
1952,10,15,1
1953,29,8,0
1954,21,27,0
1955,16,24,1
1956,28,5,2
1957,46,67,0
1958,28,44,3
1959,24,18,1
1960,20,20,1
1961,33,32,4
1962,29,35,0
1963,11,23,2
1964,57,47,1
1965,16,13,2
1966,17,59,0
1967,27,37,1
1968,18,32,1
1969,25,57,0
1970,25,66,0
1971,39,20,0
1972,34,30,0
1973,32,27,1
1974,10,30,1
1975,27,18,1
1976,14,15,1
1977,9,12,0
1978,19,44,5
1979,7,49,1
1980,5,43,0
1981,5,14,0
1982,11,9,2
1983,9,56,0
1984,16,14,0
1985,26,35,1
1986,13,84,0
1987,8,60,0
1988,14,39,1
1989,17,27,2
1990,10,42,1
1991,7,21,2
1992,9,19,0
1993,22,40,1
1994,27,39,1
1995,19,19,1
1996,8,18,0
1997,14,25,0
1998,36,41,0
1999,6,15,0
2000,26,15,1
2001,33,15,0
2002,8,31,0
2003,12,17,0
2004,10,37,1
2005,13,20,1
2006,8,13,2
2007,27,14,0
2008,24,23,0
2009,16,25,2
2010,14,13,2
2011,74,18,0
2012,29,13,0
2013,30,10,0
2014,20,12,2
2015,49,16,2
2016,24,18,0
2017,21,13,4
2018,13,42,2
2019,25,24,4
2020,19,33,0
2021,11,13,1
2022,8,14,2
2023,14,12,1
2024,13,6,3
2025,7,16,2
2026,27,19,1
2027,16,21,1
2028,9,17,2
2029,11,11,1
2030,12,34,2
2031,21,31,1
2032,8,42,1
2033,5,44,1
2034,8,11,2
2035,30,17,1
2036,26,20,4
2037,40,15,1
2038,26,20,2
2039,18,25,1
2040,13,8,0
2041,27,17,2
2042,5,12,0
2043,13,73,4
2044,9,21,0
2045,34,32,0
2046,6,21,1
2047,4,27,0
2048,17,9,0
2049,9,15,0
2050,21,23,0
2051,11,12,0
2052,16,8,0
2053,5,12,1
2054,8,11,5
2055,3,13,7
2056,7,5,0
2057,12,8,1
2058,15,24,0
2059,15,8,0
2060,6,13,4
2061,19,4,1
2062,8,9,0
2063,12,8,0
2064,5,15,0
2065,10,8,0
2066,30,15,1
2067,31,5,0
2068,31,11,1
2069,18,16,4
2070,37,12,1
2071,16,11,0
2072,17,13,0
2073,27,8,4
2074,32,21,2
2075,13,19,2
2076,37,24,1
2077,22,22,0
2078,25,39,1
2079,30,26,1
2080,18,16,0
2081,9,4,1
2082,34,18,0
2083,21,7,1
2084,34,10,0
2085,24,12,1
2086,38,8,1
2087,34,12,0
2088,29,8,0
2089,21,12,0
2090,70,3,0
2091,57,24,0
2092,45,23,2
2093,17,17,0
2094,14,11,1
2095,22,16,0
2096,29,6,0
2097,47,8,0
2098,13,19,1
2099,26,20,0
2100,34,7,0
2101,37,10,1
2102,46,6,0
2103,31,23,1
2104,14,12,3
2105,11,7,3
2106,13,6,1
2107,28,25,1
2108,11,8,0
2109,12,7,1
2110,27,12,1
2111,11,6,0
2112,15,8,1
2113,27,9,0
2114,17,7,1
2115,20,8,0
2116,21,8,0
2117,41,6,2
2118,27,8,0
2119,44,24,1
2120,41,16,1
2121,18,32,3
2122,13,17,0
2123,61,10,0
2124,40,38,1
2125,39,30,0
2126,15,17,0
2127,37,9,1
2128,29,19,1
2129,15,9,1
2130,65,20,0
2131,35,29,1
2132,13,13,1
2133,26,14,1
2134,10,5,0
2135,29,11,1
2136,17,14,0
2137,32,10,1
2138,51,11,0
2139,16,12,1
2140,11,8,1
2141,17,41,0
2142,7,20,1
2143,10,8,0
2144,26,41,0
2145,9,22,5
2146,14,39,0
2147,25,21,0
2148,16,51,0
2149,15,10,0
2150,19,6,1
2151,21,13,0
2152,26,15,3
2153,24,9,0
2154,12,10,0
2155,25,46,2
2156,15,18,0
2157,28,37,1
2158,17,38,0
2159,57,35,0
2160,45,26,1
2161,11,12,1
2162,17,41,0
2163,46,34,0
2164,45,30,0
2165,14,15,0
2166,41,24,0
2167,32,6,1
2168,40,34,0
2169,41,28,0
2170,20,99,0
2171,12,71,0
2172,9,32,0
2173,10,56,0
2174,44,13,4
2175,14,10,0
2176,12,44,0
2177,69,15,0
2178,28,7,0
2179,16,78,2
2180,11,11,0
2181,34,8,0
2182,97,26,1
2183,44,28,1
2184,9,15,0
2185,33,53,3
2186,27,22,1
2187,22,38,0
2188,32,13,0
2189,25,41,0
2190,26,31,0
2191,46,30,1
2192,16,45,1
2193,45,34,0
2194,19,36,1
2195,41,46,0
2196,33,38,1
2197,35,8,0
2198,30,35,0
2199,39,33,0
2200,9,59,0
2201,14,19,1
2202,23,10,0
2203,10,9,2
2204,10,19,0
2205,30,12,0
2206,26,25,0
2207,33,36,0
2208,23,38,0
2209,16,43,1
2210,9,24,0
2211,11,8,1
2212,24,16,1
2213,20,25,1
2214,20,11,0
2215,18,14,0
2216,6,11,0
2217,10,19,0
2218,12,6,1
2219,14,3,1
2220,27,22,1
2221,15,15,1
2222,9,16,0
2223,20,20,0
2224,72,10,0
2225,65,10,6
2226,43,32,2
2227,12,13,0
2228,46,23,0
2229,21,8,0
2230,6,41,0
2231,15,3,0
2232,19,12,0
2233,14,19,2
2234,21,24,0
2235,24,24,0
2236,19,22,0
2237,19,15,0
2238,29,19,2
2239,13,23,1
2240,26,21,0
2241,25,14,0
2242,21,25,0
2243,25,20,1
2244,47,16,1
2245,33,15,0
2246,7,6,1
2247,22,15,0
2248,17,7,0
2249,35,8,0
2250,23,21,0
2251,23,5,2
2252,18,9,0
2253,16,9,0
2254,11,22,0
2255,21,20,1
2256,20,21,0
2257,12,32,1
2258,13,50,0
2259,9,4,0
2260,15,32,0
2261,23,7,4
2262,6,18,3
2263,9,14,1
2264,14,6,0
2265,13,9,0
2266,8,4,0
2267,8,10,0
2268,8,32,0
2269,11,8,1
2270,11,10,2
2271,26,5,0
2272,15,26,3
2273,14,8,0
2274,32,11,2
2275,28,30,1
2276,14,25,0
2277,25,24,0
2278,7,48,0
2279,21,25,0
2280,19,27,0
2281,28,12,0
2282,28,12,1
2283,26,7,0
2284,30,25,1
2285,31,7,1
2286,10,27,0
2287,14,6,0
2288,13,12,0
2289,8,9,1
2290,13,14,1
2291,9,13,1
2292,16,22,0
2293,27,19,0
2294,3,24,0
2295,11,17,0
2296,5,4,1
2297,15,11,2
2298,26,9,1
2299,38,5,0
2300,29,13,0
2301,84,29,0
2302,10,16,0
2303,9,31,0
2304,16,26,0
2305,7,45,0
2306,12,15,0
2307,11,11,0
2308,5,15,1
2309,24,15,0
2310,27,15,0
2311,10,17,0
2312,14,17,0
2313,7,20,0
2314,8,23,0
2315,13,9,1
2316,22,20,0
2317,14,15,0
2318,53,10,0
2319,26,22,0
2320,70,50,0
2321,28,48,1
2322,41,47,1
2323,62,47,0
2324,50,25,0
2325,23,7,1
2326,23,22,0
2327,17,25,0
2328,26,17,2
2329,59,22,1
2330,28,30,1
2331,57,26,0
2332,30,21,1
2333,11,22,0
2334,13,33,1
2335,6,26,1
2336,6,56,1
2337,12,28,0
2338,11,11,0
2339,9,42,1
2340,17,15,0
2341,60,21,1
2342,6,65,2
2343,28,22,3
2344,31,14,0
2345,29,70,1
2346,31,42,0
2347,24,5,0
2348,10,29,1
2349,37,11,0
2350,15,20,1
2351,5,13,0
2352,24,6,1
2353,14,11,0
2354,30,16,1
2355,21,11,0
2356,17,5,0
2357,14,16,0
2358,41,30,1
2359,29,18,0
2360,15,13,0
2361,14,26,1
2362,33,7,0
2363,17,17,0
2364,30,5,0
2365,27,6,0
2366,40,8,1
2367,42,2,1
2368,10,23,0
2369,21,11,0
2370,25,7,2
2371,31,9,0
2372,19,7,1
2373,11,53,0
2374,19,8,1
2375,34,40,0
2376,22,30,1
2377,25,19,0
2378,12,26,1
2379,64,10,2
2380,9,17,0
2381,32,26,1
2382,23,10,0
2383,11,9,1
2384,43,33,3
2385,20,23,1
2386,41,8,0
2387,9,17,1
2388,10,13,2
2389,21,8,0
2390,27,7,0
2391,11,11,0
2392,31,7,0
2393,25,8,0
2394,26,19,0
2395,23,22,4
2396,4,28,4
2397,11,15,1
2398,27,39,1
2399,26,65,1
2400,25,6,0
2401,9,35,2
2402,51,42,4
2403,7,27,3
2404,46,30,2
2405,33,15,0
2406,36,29,1
2407,30,39,1
2408,56,11,1
2409,32,23,0
2410,25,13,0
2411,35,10,1
2412,28,10,3
2413,11,14,0
2414,15,32,0
2415,37,26,0
2416,11,10,0
2417,8,6,2
2418,10,22,0
2419,40,31,2
2420,9,25,1
2421,13,21,0
2422,26,60,2
2423,14,37,0
2424,11,30,0
2425,16,29,1
2426,15,47,0
2427,42,14,0
2428,31,7,1
2429,15,14,1
2430,7,14,2
2431,12,18,2
2432,9,47,1
2433,11,7,3
2434,14,22,0
2435,7,2,0
2436,34,3,0
2437,8,38,0
2438,13,12,0
2439,4,20,0
2440,13,7,0
2441,23,5,3
2442,26,26,4
2443,10,23,0
2444,13,35,0
2445,31,50,3
2446,9,42,3
2447,7,56,0
2448,11,8,3
2449,8,14,0
2450,10,33,0
2451,21,46,0
2452,9,41,0
2453,24,8,5
2454,16,36,2
2455,22,42,1
2456,20,25,1
2457,8,43,1
2458,24,12,0
2459,19,17,2
2460,24,15,2
2461,8,37,1
2462,18,13,0
2463,22,9,0
2464,21,21,2
2465,31,31,0
2466,18,36,0
2467,47,12,0
2468,47,32,0
2469,13,9,0
2470,42,24,0
2471,28,39,2
2472,11,25,0
2473,6,22,0
2474,12,11,1
2475,8,27,1
2476,31,17,0
2477,11,48,0
2478,25,39,0
2479,7,36,2
2480,33,5,1
2481,35,38,1
2482,12,23,0
2483,14,22,0
2484,9,49,0
2485,32,35,0
2486,28,9,0
2487,40,37,1
2488,23,10,2
2489,22,20,0
2490,12,15,0
2491,23,54,0
2492,29,7,0
2493,24,20,0
2494,9,13,0
2495,9,2,5
2496,6,15,0
2497,25,42,0
2498,11,23,0
2499,15,19,0
2500,28,47,0
2501,10,48,0
2502,16,49,1
2503,41,9,0
2504,11,32,0
2505,75,17,0
2506,30,21,0
2507,45,9,0
2508,18,24,0
2509,47,24,0
2510,23,31,1
2511,11,24,0
2512,13,13,2
2513,20,9,1
2514,35,34,4
2515,20,47,1
2516,15,5,2
2517,18,20,2
2518,18,6,0
2519,22,8,0
2520,15,12,1
2521,29,7,0
2522,16,4,0
2523,11,9,2
2524,14,10,1
2525,15,9,1
2526,17,17,0
2527,20,41,2
2528,38,17,1
2529,10,23,0
2530,12,2,2
2531,31,8,0
2532,24,3,1
2533,50,12,2
2534,30,19,0
2535,67,18,0
2536,85,20,1
2537,35,31,0
2538,36,22,1
2539,10,38,0
2540,9,40,3
2541,7,8,2
2542,15,7,0
2543,32,81,2
2544,14,24,0
2545,12,46,0
2546,9,24,0
2547,13,36,0
2548,18,47,2
2549,8,25,0
2550,13,27,0
2551,22,7,0
2552,18,9,0
2553,26,17,0
2554,28,7,0
2555,17,22,0
2556,17,35,0
2557,25,10,0
2558,25,13,0
2559,33,16,0
2560,11,15,2
2561,11,22,2
2562,13,13,1
2563,13,3,1
2564,11,11,1
2565,7,12,0
2566,12,6,1
2567,7,13,0
2568,18,12,0
2569,33,13,0
2570,27,26,0
2571,32,17,1
2572,25,10,0
2573,13,26,1
2574,9,7,0
2575,11,21,0
2576,10,27,5
2577,8,12,5
2578,15,47,2
2579,2,38,0
2580,11,16,3
2581,21,31,3
2582,22,5,0
2583,33,13,0
2584,3,5,0
2585,7,9,0
2586,23,20,1
2587,9,39,0
2588,9,5,0
2589,8,9,0
2590,7,15,3
2591,9,14,0
2592,11,9,0
2593,21,34,0
2594,16,11,1
2595,7,7,2
2596,16,9,0
2597,5,14,0
2598,9,40,1
2599,14,33,3
2600,10,23,0
2601,8,26,0
2602,21,17,0
2603,13,6,0
2604,6,6,1
2605,11,16,1
2606,5,6,0
2607,36,17,2
2608,9,5,2
2609,11,15,1
2610,8,23,6
2611,25,7,0
2612,31,43,3
2613,6,15,4
2614,44,12,2
2615,11,18,0
2616,6,17,0
2617,13,12,0
2618,10,11,2
2619,6,20,0
2620,8,11,0
2621,11,53,0
2622,5,7,0
2623,12,4,1
2624,3,18,0
2625,7,23,0
2626,8,12,0
2627,5,36,2
2628,14,12,1
2629,26,25,0
2630,15,63,0
2631,24,48,0
2632,11,31,0
2633,54,14,1
2634,18,16,1
2635,9,33,0
2636,33,16,1
2637,19,7,0
2638,20,4,2
2639,7,4,0
2640,19,13,0
2641,10,26,0
2642,12,28,0
2643,14,21,0
2644,13,14,1
2645,8,16,1
2646,37,8,0
2647,7,93,0
2648,11,66,0
2649,23,14,0
2650,23,38,0
2651,3,9,5
2652,24,16,0
2653,11,25,0
2654,7,8,0
2655,13,46,0
2656,11,14,0
2657,32,12,0
2658,43,13,0
2659,22,20,0
2660,17,20,3
2661,12,7,0
2662,13,18,0
2663,22,16,0
2664,25,12,1
2665,7,12,0
2666,10,11,2
2667,12,42,0
2668,14,16,4
2669,23,26,0
2670,16,6,0
2671,9,9,0
2672,34,8,0
2673,10,9,1
2674,3,9,1
2675,36,6,0
2676,11,7,0
2677,32,31,1
2678,28,18,0
2679,35,13,3
2680,26,43,0
2681,61,39,1
2682,6,33,0
2683,11,7,0
2684,16,17,0
2685,11,7,0
2686,11,11,0
2687,11,15,1
2688,12,2,0
2689,10,24,1
2690,69,58,0
2691,23,46,1
2692,38,42,0
2693,26,28,0
2694,36,16,0
2695,9,33,0
2696,11,60,0
2697,24,24,0
2698,20,25,0
2699,10,49,0
2700,32,4,0
2701,15,13,0
2702,12,52,0
2703,40,7,0
2704,61,32,1
2705,20,12,1
2706,33,28,1
2707,44,49,1
2708,23,60,0
2709,20,26,0
2710,41,43,1
2711,10,8,0
2712,18,32,1
2713,5,32,0
2714,28,13,0
2715,9,39,1
2716,13,9,0
2717,21,35,0
2718,32,7,0
2719,36,15,0
2720,24,41,0
2721,42,60,0
2722,30,52,0
2723,13,63,0
2724,13,6,0
2725,4,14,0
2726,47,20,0
2727,11,22,0
2728,6,19,0
2729,24,10,0
2730,23,7,1
2731,5,47,0
2732,27,19,1
2733,20,37,0
2734,17,24,0
2735,5,13,0
2736,18,36,0
2737,9,24,0
2738,18,32,0
2739,5,22,0
2740,12,35,0
2741,5,48,0
2742,6,19,2
2743,6,26,0
2744,39,13,0
2745,42,70,0
2746,26,6,0
2747,10,23,1
2748,4,6,0
2749,12,24,0
2750,46,32,0
2751,9,19,0
2752,13,6,0
2753,4,20,0
2754,3,21,0
2755,11,26,0
2756,17,5,1
2757,23,12,1
2758,13,17,1
2759,6,2,0
2760,3,24,0
2761,5,36,0
2762,6,4,4
2763,8,37,0
2764,5,6,0
2765,9,25,1
2766,7,5,0
2767,7,8,0
2768,12,17,0
2769,18,11,0
2770,10,10,0
2771,19,13,0
2772,9,9,0
2773,9,8,0
2774,37,11,0
2775,31,4,0
2776,9,5,0
2777,21,15,0
2778,30,10,0
2779,32,8,0
2780,39,8,0
2781,7,29,0
2782,13,37,0
2783,31,32,0
2784,17,9,3
2785,40,27,0
2786,13,7,1
2787,8,11,0
2788,40,23,0
2789,13,5,0
2790,37,11,0
2791,37,9,0
2792,16,17,0
2793,34,11,0
2794,40,15,0
2795,11,14,0
2796,21,7,0
2797,10,13,0
2798,11,19,0
2799,10,16,0
2800,33,8,1
2801,12,6,0
2802,4,7,1
2803,5,17,0
2804,14,7,4
2805,7,8,2
2806,4,6,0
2807,9,5,1
2808,22,16,2
2809,18,9,0
2810,4,9,1
2811,13,6,0
2812,18,17,0
2813,22,5,1
2814,17,6,0
2815,22,9,0
2816,8,18,0
2817,7,5,0
2818,14,4,1
2819,10,15,0
2820,7,29,1
2821,8,46,0
2822,7,8,1
2823,6,30,2
2824,24,15,0
2825,19,8,1
2826,11,13,0
2827,25,2,0
2828,5,11,1
2829,13,8,0
2830,11,13,0
2831,37,27,1
2832,6,15,0
2833,6,32,2
2834,13,13,0
2835,15,39,0
2836,11,27,0
2837,17,114,1
2838,39,14,1
2839,26,4,1
2840,5,38,0
2841,12,10,0
2842,14,37,0
2843,20,14,0
2844,8,37,0
2845,10,10,0
2846,14,23,2
2847,6,5,0
2848,11,1,0
2849,27,17,0
2850,12,42,0
2851,10,33,0
2852,28,5,0
2853,11,4,0
2854,11,24,0
2855,9,39,1
2856,9,25,0
2857,9,27,0
2858,29,10,0
2859,35,4,0
2860,9,16,0
2861,38,10,0
2862,22,3,0
2863,28,6,0
2864,13,3,0
2865,26,3,0
2866,15,8,0
2867,29,6,0
2868,23,10,0
2869,17,8,0
2870,59,19,0
2871,30,11,0
2872,51,20,3
2873,53,14,1
2874,15,9,0
2875,31,13,1
2876,27,27,0
2877,34,10,2
2878,38,12,0
2879,24,35,0
2880,51,26,4
2881,31,9,0
2882,7,34,0
2883,8,7,1
2884,10,5,1
2885,55,34,0
2886,51,16,0
2887,27,24,0
2888,11,19,0
2889,31,11,0
2890,14,6,0
2891,46,26,0
2892,34,46,0
2893,19,7,1
2894,18,45,0
2895,4,25,0
2896,15,9,0
2897,8,27,0
2898,26,22,0
2899,22,28,0
2900,20,24,0
2901,13,23,1
2902,7,61,0
2903,10,21,2
2904,41,14,2
2905,11,35,1
2906,10,26,0
2907,7,25,0
2908,7,5,1
2909,20,10,1
2910,13,8,0
2911,30,5,0
2912,16,30,0
2913,30,10,0
2914,17,37,1
2915,14,8,0
2916,33,31,1
2917,20,10,0
2918,5,10,0
2919,18,39,1
2920,41,16,1
2921,30,16,0
2922,4,13,0
2923,9,11,0
2924,9,18,0
2925,7,7,1
2926,13,21,0
2927,38,23,0
2928,3,27,0
2929,34,9,0
2930,7,20,0
2931,55,9,0
2932,18,16,0
2933,58,20,1
2934,5,25,0
2935,6,15,0
2936,23,20,3
2937,37,8,1
2938,24,24,1
2939,3,19,1
2940,38,13,1
2941,5,8,2
2942,8,4,0
2943,13,4,0
2944,16,4,0
2945,16,2,1
2946,9,8,1
2947,24,1,1
2948,22,22,0
2949,8,11,0
2950,40,25,2
2951,48,4,3
2952,40,8,1
2953,7,32,5
2954,34,63,0
2955,6,32,0
2956,8,28,0
2957,21,30,1
2958,77,7,0
2959,23,22,0
2960,11,10,0
2961,70,2,0
2962,4,4,0
2963,16,8,2
2964,30,8,0
2965,8,5,0
2966,78,36,0
2967,26,9,0
2968,45,8,0
2969,23,5,1
2970,6,9,0
2971,17,4,1
2972,19,12,1
2973,29,8,1
2974,17,19,1
2975,50,2,0
2976,26,7,0
2977,12,8,1
2978,16,19,0
2979,34,9,0
2980,15,10,0
2981,39,6,0
2982,12,5,0
2983,6,8,0
2984,23,5,0
2985,10,29,0
2986,23,6,0
2987,18,4,0
2988,17,12,0
2989,10,5,0
2990,17,4,0
2991,21,9,0
2992,11,3,0
2993,35,24,1
2994,8,6,1
2995,23,4,5
2996,6,9,1
2997,28,8,0
2998,22,10,0
2999,9,20,1
3000,8,5,0
3001,16,6,0
3002,13,2,1
3003,5,10,0
3004,20,9,0
3005,5,13,0
3006,12,3,1
3007,5,5,0
3008,47,65,1
3009,5,6,0
3010,22,26,4
3011,9,54,6
3012,12,25,1
3013,25,11,0
3014,38,35,2
3015,9,11,0
3016,6,4,1
3017,11,6,1
3018,26,0,2
3019,4,4,0
3020,13,7,1
3021,20,4,2
3022,4,5,0
3023,13,6,0
3024,8,29,0
3025,14,7,0
3026,18,33,0
3027,9,4,2
3028,3,3,0
3029,14,6,0
3030,17,7,0
3031,11,3,0
3032,9,5,1
3033,2,7,0
3034,7,5,0
3035,22,22,1
3036,24,37,0
3037,20,11,0
3038,24,10,1
3039,15,5,2
3040,39,13,0
3041,20,26,3
3042,6,4,1
3043,14,7,0
3044,7,7,0
3045,12,18,7
3046,3,2,0
3047,6,6,0
3048,3,9,0
3049,6,5,1
3050,6,11,0
3051,11,3,0
3052,11,5,1
3053,9,10,0
3054,27,3,6
3055,21,6,2
3056,5,10,5
3057,35,9,0
3058,5,7,0
3059,20,7,0
3060,7,18,0
3061,5,16,0
3062,5,7,0
3063,5,4,0
3064,8,5,0
3065,19,11,0
3066,6,8,0
3067,6,6,0
3068,2,4,0
3069,3,8,0
3070,4,4,1
3071,11,3,0
3072,9,5,3
3073,2,4,2
3074,17,31,0
3075,28,7,1
3076,6,6,1
3077,9,53,0
3078,21,4,2
3079,36,16,0
3080,30,42,1
3081,22,20,1
3082,11,13,0
3083,10,29,0
3084,7,6,1
3085,22,16,0
3086,7,4,5
3087,5,15,0
3088,8,6,2
3089,14,12,1
3090,4,15,3
3091,21,8,4
3092,9,8,0
3093,29,29,3
3094,12,25,2
3095,6,37,3
3096,7,31,1
3097,15,56,0
3098,18,26,0
3099,7,33,1
3100,3,17,0
3101,5,21,0
3102,16,23,0
3103,34,39,1
3104,13,27,0
3105,8,11,1
3106,26,21,0
3107,7,45,0
3108,19,18,0
3109,11,35,0
3110,35,4,0
3111,6,29,2
3112,34,9,0
3113,9,18,0
3114,45,24,0
3115,23,20,0
3116,28,9,0
3117,60,8,0
3118,76,16,0
3119,42,68,0
3120,24,49,0
3121,4,21,0
3122,8,47,1
3123,24,11,0
3124,19,36,1
3125,93,17,0
3126,2,22,1
3127,11,9,0
3128,3,5,4
3129,27,14,0
3130,21,11,0
3131,36,4,0
3132,43,4,1
3133,20,8,0
3134,10,17,0
3135,37,8,3
3136,29,16,1
3137,50,18,1
3138,22,13,1
3139,7,42,0
3140,39,27,0
3141,5,25,1
3142,22,32,0
3143,16,10,0
3144,9,5,1
3145,8,9,1
3146,20,4,0
3147,13,10,1
3148,28,4,0
3149,9,3,0
3150,25,23,1
3151,7,5,0
3152,18,6,0
3153,6,6,0
3154,6,18,0
3155,7,6,0
3156,33,41,1
3157,16,22,3
3158,17,10,0
3159,10,3,0
3160,2,7,1
3161,6,6,1
3162,1,7,0
3163,19,7,0
3164,11,7,0
3165,18,8,0
3166,40,11,1
3167,20,6,0
3168,27,7,0
3169,7,9,0
3170,7,22,0
3171,43,15,0
3172,11,11,0
3173,29,53,0
3174,30,36,1
3175,10,3,0
3176,10,5,0
3177,4,22,0
3178,21,67,2
3179,21,9,1
3180,12,4,3
3181,16,5,2
3182,24,16,4
3183,15,27,0
3184,5,3,1
3185,12,20,0
3186,18,2,2
3187,21,6,0
3188,28,5,0
3189,17,32,0
3190,9,4,0
3191,3,2,0
3192,24,24,0
3193,14,26,0
3194,16,24,0
3195,5,40,1
3196,5,42,0
3197,42,30,0
3198,12,9,0
3199,7,29,2
3200,45,31,1
3201,6,15,0
3202,20,56,0
3203,22,12,0
