IRG,accesses,reads,writes
1664,18,16,6
1665,18,8,9
1666,13,9,18
1667,19,9,10
1668,15,9,7
1669,13,11,17
1670,16,15,13
1671,13,6,11
1672,14,6,9
1673,17,10,11
1674,24,11,3
1675,23,7,9
1676,12,14,8
1677,16,15,15
1678,14,8,8
1679,21,6,12
1680,9,7,7
1681,18,11,10
1682,18,6,6
1683,14,10,9
1684,31,12,9
1685,12,5,8
1686,19,16,13
1687,24,14,10
1688,19,9,7
1689,15,5,9
1690,21,10,10
1691,28,9,10
1692,15,9,7
1693,18,7,17
1694,20,6,5
1695,14,11,7
1696,13,9,11
1697,19,5,8
1698,20,14,5
1699,14,16,8
1700,12,6,6
1701,16,14,7
1702,27,5,8
1703,7,11,7
1704,16,10,8
1705,27,8,9
1706,23,5,10
1707,16,8,10
1708,23,5,14
1709,21,6,15
1710,19,6,8
1711,20,15,8
1712,18,8,11
1713,18,17,11
1714,18,10,6
1715,22,5,6
1716,16,12,4
1717,15,16,6
1718,10,10,8
1719,18,4,3
1720,19,15,10
1721,10,10,7
1722,25,9,7
1723,13,9,8
1724,23,9,3
1725,18,10,9
1726,14,9,8
1727,21,8,7
1728,25,5,6
1729,11,8,12
1730,20,10,7
1731,17,9,9
1732,20,9,9
1733,14,9,13
1734,16,7,7
1735,12,12,11
1736,18,8,11
1737,17,13,8
1738,15,13,12
1739,19,10,13
1740,16,9,6
1741,13,17,10
1742,19,9,13
1743,19,10,7
1744,21,15,4
1745,20,10,11
1746,13,12,7
1747,21,8,9
1748,14,9,6
1749,19,9,14
1750,19,9,11
1751,12,13,11
1752,12,11,10
1753,13,6,5
1754,17,7,7
1755,15,3,4
1756,18,7,6
1757,15,10,15
1758,12,8,8
1759,9,8,11
1760,17,11,8
1761,30,6,7
1762,18,10,15
1763,10,10,7
1764,24,13,7
1765,20,9,11
1766,13,7,11
1767,18,7,10
1768,21,8,12
1769,16,11,8
1770,14,5,12
1771,20,7,6
1772,11,14,11
1773,16,5,8
1774,20,8,5
1775,8,11,7
1776,19,7,9
1777,13,14,8
1778,22,14,8
1779,20,9,12
1780,17,10,10
1781,12,10,7
1782,15,13,10
1783,28,10,12
1784,17,10,8
1785,12,8,6
1786,19,8,12
1787,22,3,7
1788,15,9,9
1789,13,5,11
1790,18,6,4
1791,15,7,7
1792,11,10,5
1793,20,6,6
1794,15,5,10
1795,15,7,9
1796,20,9,4
1797,11,5,10
1798,15,11,10
1799,22,11,7
1800,12,12,7
1801,21,7,7
1802,15,10,5
1803,16,4,4
1804,15,7,9
1805,17,7,5
1806,11,6,8
1807,18,11,10
1808,20,9,7
1809,15,12,9
1810,20,13,9
1811,13,10,5
1812,16,7,4
1813,24,7,8
1814,16,7,9
1815,25,5,13
1816,20,10,8
1817,21,9,9
1818,16,6,2
1819,17,9,6
1820,14,3,8
1821,13,7,8
1822,24,10,7
1823,18,8,12
1824,15,8,12
1825,14,11,8
1826,12,7,8
1827,16,5,10
1828,15,9,5
1829,16,7,7
1830,22,8,3
1831,16,7,8
1832,16,12,13
1833,9,5,4
1834,14,8,8
1835,11,9,13
1836,20,5,7
1837,12,10,4
1838,13,10,10
1839,15,12,10
1840,14,4,10
1841,15,3,6
1842,15,8,11
1843,15,5,8
1844,8,8,6
1845,15,8,8
1846,23,15,9
1847,17,10,6
1848,20,10,5
1849,17,6,7
1850,16,16,8
1851,12,10,13
1852,24,5,8
1853,11,12,7
1854,11,6,8
1855,17,3,11
1856,18,6,7
1857,15,9,8
1858,18,8,8
1859,19,9,5
1860,25,7,5
1861,9,12,10
1862,12,6,6
1863,10,7,6
1864,25,10,13
1865,16,6,7
1866,23,12,8
1867,23,10,6
1868,14,9,10
1869,21,12,10
1870,20,10,6
1871,16,9,6
1872,15,9,14
1873,15,8,13
1874,18,7,10
1875,20,4,8
1876,16,8,11
1877,18,11,10
1878,16,7,13
1879,15,14,4
1880,19,13,7
1881,17,11,7
1882,18,10,7
1883,10,8,8
1884,17,12,3
1885,19,14,3
1886,11,5,9
1887,21,8,11
1888,22,6,11
1889,14,6,8
1890,24,7,11
1891,21,5,6
1892,27,7,11
1893,16,10,5
1894,18,9,8
1895,16,9,4
1896,8,8,9
1897,14,8,5
1898,18,9,11
1899,19,9,7
1900,18,6,9
1901,16,6,6
1902,20,6,12
1903,20,8,11
1904,13,8,12
1905,10,7,11
1906,26,7,15
1907,20,11,4
1908,14,8,7
1909,14,17,11
1910,11,6,10
1911,18,10,9
1912,18,10,6
1913,19,9,9
1914,9,7,7
1915,20,5,6
1916,20,4,8
1917,14,6,7
1918,20,14,10
1919,12,4,5
1920,16,9,5
1921,12,9,9
1922,15,9,4
1923,20,8,18
1924,19,8,13
1925,19,9,10
1926,20,9,8
1927,9,8,6
1928,14,11,12
1929,17,13,9
1930,15,4,8
1931,25,13,7
1932,11,9,8
1933,24,14,6
1934,19,8,7
1935,12,10,12
1936,24,6,8
1937,13,3,7
1938,19,5,10
1939,15,7,6
1940,13,7,9
1941,17,6,5
1942,20,11,4
1943,21,7,8
1944,10,6,7
1945,15,7,8
1946,21,8,7
1947,16,6,4
1948,11,8,3
1949,13,6,8
1950,25,10,13
1951,21,9,9
1952,18,11,9
1953,15,10,8
1954,17,10,11
1955,10,9,10
1956,17,4,7
1957,10,8,7
1958,16,6,11
1959,18,5,4
1960,26,7,6
1961,13,8,7
1962,18,10,4
1963,15,13,11
1964,20,12,10
1965,15,8,7
1966,22,12,11
1967,14,7,6
1968,17,11,6
1969,11,7,10
1970,19,5,11
1971,22,3,8
1972,14,9,8
1973,6,13,5
1974,12,9,7
1975,13,6,7
1976,25,11,9
1977,17,11,12
1978,18,7,9
1979,18,8,3
1980,16,8,6
1981,14,7,11
1982,17,4,9
1983,10,13,11
1984,17,5,5
1985,10,8,8
1986,15,7,6
1987,23,10,8
1988,11,6,6
1989,17,9,12
1990,21,13,7
1991,14,9,7
1992,16,9,13
1993,15,11,5
1994,18,4,4
1995,12,8,9
1996,10,3,4
1997,28,3,8
1998,9,8,10
1999,19,5,11
2000,20,4,9
2001,15,5,8
2002,10,8,8
2003,11,11,6
2004,25,8,4
2005,19,9,7
2006,18,6,9
2007,12,7,6
2008,19,5,9
2009,15,5,18
2010,21,6,7
2011,8,13,6
2012,15,6,4
2013,20,4,8
2014,13,3,6
2015,15,8,11
2016,22,8,8
2017,12,6,7
2018,13,5,9
2019,23,10,8
2020,23,7,4
2021,16,6,10
2022,16,7,10
2023,19,6,13
2024,14,4,13
2025,19,11,5
2026,8,4,7
2027,14,11,8
2028,27,6,11
2029,14,6,13
2030,24,6,9
2031,22,4,6
2032,16,1,5
2033,14,8,3
2034,24,4,4
2035,22,9,3
2036,23,5,9
2037,19,4,9
2038,15,2,10
2039,12,8,8
2040,14,8,4
2041,14,13,5
2042,22,5,5
2043,18,13,7
2044,20,14,8
2045,12,5,9
2046,23,7,7
2047,15,6,9
2048,10,6,6
2049,11,3,8
2050,17,4,6
2051,5,15,3
2052,11,3,9
2053,10,10,9
2054,16,10,7
2055,23,5,5
2056,11,6,13
2057,21,3,7
2058,20,4,7
2059,17,7,9
2060,19,5,6
2061,18,7,4
2062,10,3,9
2063,13,5,5
2064,16,4,7
2065,14,10,2
2066,17,4,11
2067,11,15,3
2068,15,8,4
2069,28,8,6
2070,24,7,10
2071,16,5,7
2072,16,6,7
2073,18,8,5
2074,16,9,12
2075,13,7,8
2076,11,11,4
2077,10,7,3
2078,20,3,8
2079,19,7,6
2080,14,10,5
2081,14,12,14
2082,14,6,9
2083,12,8,4
2084,17,4,4
2085,17,11,12
2086,17,9,7
2087,20,9,6
2088,13,6,2
2089,19,15,3
2090,21,2,7
2091,22,9,5
2092,13,5,7
2093,12,4,6
2094,18,5,7
2095,13,3,8
2096,4,8,6
2097,17,15,5
2098,6,6,3
2099,12,4,9
2100,18,8,6
2101,14,12,10
2102,14,9,9
2103,17,9,15
2104,18,11,2
2105,23,12,4
2106,15,10,15
2107,14,7,6
2108,17,10,8
2109,13,6,6
2110,16,6,8
2111,13,4,5
2112,17,9,4
2113,17,7,9
2114,16,8,13
2115,18,9,7
2116,16,7,2
2117,18,7,2
2118,17,3,7
2119,9,8,7
2120,19,6,8
2121,8,7,6
2122,14,8,8
2123,11,9,7
2124,14,8,6
2125,17,5,5
2126,22,3,6
2127,14,8,4
2128,14,10,8
2129,24,5,8
2130,16,9,6
2131,14,7,7
2132,23,10,11
2133,8,10,9
2134,13,9,5
2135,15,9,6
2136,11,5,12
2137,18,9,5
2138,16,4,6
2139,18,9,5
2140,16,3,10
2141,23,8,3
2142,20,7,6
2143,13,6,4
2144,15,15,8
2145,11,9,8
2146,14,4,5
2147,13,4,10
2148,13,4,6
2149,11,4,10
2150,9,6,4
2151,16,7,9
2152,17,5,7
2153,12,9,4
2154,16,4,8
2155,19,7,7
2156,20,15,3
2157,13,10,5
2158,17,12,5
2159,15,3,7
2160,12,7,8
2161,11,4,5
2162,16,9,7
2163,10,6,4
2164,14,7,5
2165,21,11,14
2166,18,8,11
2167,11,11,9
2168,12,9,4
2169,14,11,8
2170,16,12,9
2171,15,5,7
2172,16,10,7
2173,8,8,7
2174,12,4,5
2175,19,5,6
2176,24,8,8
2177,15,8,5
2178,12,8,6
2179,24,7,11
2180,16,8,6
2181,11,6,6
2182,16,10,10
2183,24,3,4
2184,12,9,13
2185,10,8,6
2186,14,3,5
2187,15,6,8
2188,15,4,7
2189,15,8,2
2190,14,6,6
2191,9,7,5
2192,15,4,7
2193,19,3,4
2194,18,3,11
2195,24,8,6
2196,11,3,5
2197,13,12,4
2198,13,12,6
2199,21,10,5
2200,18,9,11
2201,17,8,4
2202,8,9,8
2203,15,6,5
2204,23,6,3
2205,18,8,6
2206,15,10,9
2207,15,11,13
2208,12,10,5
2209,16,6,7
2210,14,5,6
2211,18,5,6
2212,12,8,5
2213,15,8,12
2214,23,8,6
2215,15,3,11
2216,16,8,11
2217,20,8,8
2218,15,12,7
2219,14,6,8
2220,17,9,12
2221,13,9,5
2222,16,5,3
2223,19,4,7
2224,15,12,7
2225,15,9,11
2226,10,4,4
2227,9,6,9
2228,17,15,5
2229,17,8,9
2230,14,7,9
2231,13,7,3
2232,16,8,8
2233,15,6,2
2234,16,10,6
2235,11,6,6
2236,18,3,7
2237,14,7,5
2238,15,4,9
2239,9,9,5
2240,12,4,8
2241,12,6,7
2242,10,5,6
2243,16,3,9
2244,15,6,6
2245,22,8,11
2246,8,9,8
2247,15,10,4
2248,10,4,7
2249,24,8,10
2250,13,2,5
2251,19,2,10
2252,19,2,6
2253,19,5,6
2254,9,6,8
2255,18,8,7
2256,16,8,8
2257,14,10,8
2258,16,9,8
2259,16,5,4
2260,10,7,7
2261,14,8,4
2262,12,9,9
2263,18,9,4
2264,14,9,11
2265,19,10,0
2266,17,6,10
2267,14,11,6
2268,14,9,4
2269,20,10,6
2270,7,8,4
2271,16,7,5
2272,18,6,8
2273,11,6,9
2274,18,5,8
2275,11,7,5
2276,4,6,5
2277,11,13,8
2278,16,4,4
2279,13,6,8
2280,11,13,3
2281,12,11,5
2282,14,2,6
2283,8,7,9
2284,14,9,6
2285,22,7,3
2286,14,5,6
2287,11,8,5
2288,14,7,7
2289,12,4,5
2290,9,7,10
2291,18,6,6
2292,19,3,4
2293,14,11,10
2294,14,3,5
2295,10,8,12
2296,10,7,6
2297,15,11,13
2298,12,5,5
2299,12,4,2
2300,15,13,9
2301,14,8,9
2302,11,11,5
2303,13,9,7
2304,12,6,6
2305,19,5,6
2306,13,6,3
2307,14,9,6
2308,16,3,8
2309,9,5,7
2310,15,6,6
2311,7,3,7
2312,13,3,8
2313,11,4,6
2314,10,6,13
2315,13,8,10
2316,14,5,7
2317,16,8,9
2318,11,12,9
2319,9,4,5
2320,10,10,11
2321,16,10,4
2322,13,9,8
2323,21,2,7
2324,13,7,10
2325,16,4,7
2326,14,5,10
2327,12,7,7
2328,12,9,7
2329,12,11,5
2330,13,6,7
2331,14,3,6
2332,17,8,9
2333,12,8,4
2334,8,10,6
2335,14,11,7
2336,11,5,10
2337,16,3,9
2338,12,5,11
2339,17,2,6
2340,13,4,10
2341,17,6,10
2342,11,8,4
2343,13,9,15
2344,16,9,6
2345,19,12,4
2346,21,7,10
2347,17,6,8
2348,10,6,6
2349,15,9,11
2350,15,4,6
2351,17,8,7
2352,10,7,7
2353,9,5,2
2354,13,6,4
2355,14,7,6
2356,13,5,4
2357,15,4,6
2358,18,6,11
2359,20,7,4
2360,14,6,9
2361,11,11,8
2362,16,8,5
2363,13,6,12
2364,10,6,6
2365,17,9,8
2366,9,9,9
2367,15,11,9
2368,8,2,2
2369,10,6,7
2370,13,5,6
2371,15,7,8
2372,18,6,5
2373,11,10,3
2374,15,4,6
2375,11,1,4
2376,15,3,5
2377,14,7,5
2378,12,8,7
2379,10,7,10
2380,12,8,10
2381,8,7,6
2382,17,4,5
2383,18,3,7
2384,21,3,5
2385,11,4,8
2386,14,8,9
2387,12,4,6
2388,10,7,5
2389,14,10,8
2390,8,9,1
2391,12,6,7
2392,17,6,9
2393,18,8,9
2394,15,4,8
2395,11,6,12
2396,13,4,9
2397,15,8,3
2398,13,10,3
2399,5,11,9
2400,11,2,10
2401,16,7,8
2402,11,6,7
2403,12,7,4
2404,13,5,9
2405,11,5,9
2406,12,6,9
2407,17,6,5
2408,18,5,4
2409,12,7,2
2410,11,12,6
2411,18,3,6
2412,15,8,3
2413,16,6,8
2414,10,5,8
2415,17,7,7
2416,12,10,3
2417,16,8,7
2418,16,4,13
2419,12,11,7
2420,21,8,5
2421,18,1,2
2422,20,9,4
2423,14,13,12
2424,11,3,5
2425,14,6,4
2426,7,4,8
2427,17,9,3
2428,14,7,7
2429,11,7,7
2430,10,6,8
2431,9,7,6
2432,11,7,8
2433,14,10,2
2434,13,8,6
2435,13,7,6
2436,13,6,4
2437,17,9,6
2438,16,6,9
2439,8,5,9
2440,17,5,7
2441,10,8,7
2442,23,6,6
2443,13,5,2
2444,10,13,8
2445,16,9,3
2446,11,3,9
2447,11,4,7
2448,10,12,6
2449,11,8,7
2450,13,5,5
2451,14,9,6
2452,13,3,7
2453,16,7,11
2454,13,2,7
2455,21,8,13
2456,10,4,7
2457,12,6,7
2458,16,10,8
2459,16,4,9
2460,10,19,6
2461,4,8,5
2462,15,8,5
2463,13,5,2
2464,9,2,6
2465,19,5,5
2466,16,4,5
2467,14,8,7
2468,16,8,7
2469,14,10,4
2470,19,6,7
2471,18,5,7
2472,13,9,4
2473,21,7,6
2474,12,7,5
2475,11,6,9
2476,10,5,5
2477,15,6,7
2478,16,4,3
2479,11,4,7
2480,12,6,7
2481,17,2,4
2482,14,6,1
2483,15,10,4
2484,18,8,4
2485,10,3,8
2486,9,9,13
2487,12,10,8
2488,6,7,8
2489,18,1,9
2490,9,4,15
2491,14,10,6
2492,20,9,7
2493,18,4,5
2494,13,5,3
2495,15,5,3
2496,8,10,6
2497,12,4,5
2498,9,8,7
2499,13,2,10
2500,11,10,7
2501,16,8,10
2502,16,8,4
2503,11,10,7
2504,17,5,7
2505,16,8,7
2506,12,4,8
2507,15,3,8
2508,11,5,4
2509,9,7,8
2510,18,5,7
2511,8,8,11
2512,15,6,7
2513,18,3,5
2514,7,3,6
2515,5,4,6
2516,18,8,6
2517,16,9,3
2518,15,6,3
2519,14,10,3
2520,8,6,4
2521,9,4,6
2522,10,8,5
2523,12,7,4
2524,9,4,8
2525,9,11,7
2526,19,8,6
2527,12,9,3
2528,9,10,3
2529,16,9,4
2530,15,7,10
2531,12,6,2
2532,10,5,2
2533,14,7,8
2534,10,7,10
2535,12,6,9
2536,13,4,6
2537,8,5,9
2538,7,8,5
2539,17,7,7
2540,14,7,8
2541,8,5,3
2542,11,3,4
2543,18,10,6
2544,11,7,2
2545,14,8,6
2546,14,6,12
2547,20,7,9
2548,15,2,10
2549,12,4,4
2550,9,3,5
2551,12,9,7
2552,14,13,3
2553,8,4,11
2554,14,6,8
2555,7,2,2
2556,16,11,3
2557,15,8,9
2558,16,6,5
2559,12,7,2
2560,12,7,4
2561,7,8,4
2562,9,8,3
2563,16,4,13
2564,13,12,5
2565,15,6,5
2566,15,5,3
2567,12,6,11
2568,9,4,6
2569,11,3,7
2570,15,6,4
2571,7,8,10
2572,10,5,4
2573,15,12,7
2574,10,4,6
2575,11,5,6
2576,10,9,6
2577,10,5,6
2578,12,9,4
2579,9,7,8
2580,11,7,1
2581,10,5,5
2582,13,8,10
2583,12,3,4
2584,15,8,7
2585,13,8,10
2586,14,3,5
2587,11,8,7
2588,14,6,7
2589,12,6,7
2590,13,5,6
2591,9,6,8
2592,10,4,0
2593,15,1,3
2594,10,3,8
2595,8,8,5
2596,15,6,2
2597,11,3,4
2598,14,11,5
2599,11,5,6
2600,11,7,10
2601,9,3,7
2602,9,6,5
2603,18,6,7
2604,13,8,3
2605,11,7,3
2606,12,4,9
2607,7,7,5
2608,20,7,4
2609,12,6,5
2610,11,4,7
2611,11,3,6
2612,19,6,5
2613,16,4,6
2614,20,3,9
2615,10,6,4
2616,9,5,8
2617,14,5,2
2618,15,1,3
2619,9,5,3
2620,6,7,5
2621,10,4,8
2622,10,5,5
2623,12,10,7
2624,10,7,4
2625,19,4,4
2626,10,8,6
2627,8,6,3
2628,14,11,6
2629,15,5,8
2630,8,6,5
2631,13,6,7
2632,10,6,3
2633,11,8,2
2634,14,3,8
2635,9,6,7
2636,7,7,8
2637,11,6,6
2638,17,5,6
2639,9,2,12
2640,9,3,7
2641,12,5,10
2642,10,9,7
2643,9,11,5
2644,8,5,5
2645,18,9,6
2646,12,9,2
2647,5,2,4
2648,9,3,4
2649,13,4,6
2650,20,12,8
2651,13,5,8
2652,12,7,9
2653,13,8,7
2654,16,8,9
2655,14,5,2
2656,12,7,6
2657,19,8,6
2658,9,5,4
2659,14,4,6
2660,7,7,7
2661,12,6,5
2662,14,4,10
2663,12,8,5
2664,11,4,5
2665,9,8,6
2666,10,4,4
2667,12,4,7
2668,9,7,3
2669,7,2,9
2670,13,5,4
2671,19,3,11
2672,16,5,15
2673,5,8,5
2674,14,3,3
2675,9,7,1
2676,10,12,6
2677,11,3,6
2678,13,6,4
2679,14,10,3
2680,9,2,8
2681,10,10,9
2682,15,7,3
2683,13,3,9
2684,6,5,11
2685,12,1,4
2686,11,4,10
2687,14,5,6
2688,13,4,2
2689,12,7,6
2690,21,7,9
2691,9,5,8
2692,17,6,8
2693,14,3,10
2694,12,4,4
2695,13,7,7
2696,8,5,4
2697,17,7,9
2698,13,4,8
2699,16,3,6
2700,11,2,4
2701,14,9,4
2702,16,4,9
2703,12,7,5
2704,11,7,6
2705,9,2,4
2706,8,4,4
2707,9,6,4
2708,10,9,5
2709,11,5,4
2710,12,4,4
2711,16,5,6
2712,8,8,4
2713,11,6,6
2714,9,5,4
2715,11,7,9
2716,14,8,5
2717,13,5,8
2718,19,4,8
2719,15,4,7
2720,14,3,8
2721,12,0,5
2722,9,3,4
2723,22,12,4
2724,6,10,7
2725,7,4,10
2726,12,4,7
2727,14,9,11
2728,6,3,5
2729,11,7,7
2730,12,8,1
2731,10,7,5
2732,10,9,12
2733,13,5,5
2734,8,8,8
2735,17,4,6
2736,12,5,7
2737,9,9,1
2738,12,9,5
2739,17,4,4
2740,11,7,4
2741,5,7,4
2742,13,9,8
2743,9,7,8
2744,10,9,8
2745,11,8,5
2746,16,7,4
2747,9,7,7
2748,13,15,4
2749,10,3,5
2750,7,2,4
2751,13,2,4
2752,4,10,4
2753,9,10,9
2754,9,5,5
2755,13,8,3
2756,8,6,1
2757,18,4,13
2758,12,8,7
2759,15,6,9
2760,11,1,2
2761,9,8,4
2762,10,6,9
2763,11,3,7
2764,12,10,6
2765,7,8,3
2766,15,10,6
2767,13,7,8
2768,11,9,4
2769,10,4,4
2770,8,4,9
2771,6,10,5
2772,10,5,4
2773,8,6,5
2774,10,4,6
2775,8,5,6
2776,10,10,7
2777,14,5,6
2778,8,9,2
2779,9,2,6
2780,6,6,6
2781,12,2,7
2782,13,3,7
2783,8,8,4
2784,12,2,9
2785,10,4,7
2786,14,5,3
2787,10,6,4
2788,14,5,4
2789,8,8,3
2790,13,7,5
2791,14,4,6
2792,12,8,10
2793,13,10,2
2794,10,9,2
2795,9,12,6
2796,11,5,4
2797,16,2,3
2798,9,7,3
2799,7,5,7
2800,11,3,2
2801,14,3,4
2802,8,10,4
2803,10,7,4
2804,19,5,3
2805,9,7,8
2806,5,6,8
2807,5,8,5
2808,9,6,10
2809,9,9,4
2810,10,2,6
2811,16,6,6
2812,11,4,3
2813,14,5,6
2814,12,7,8
2815,16,10,5
2816,17,7,4
2817,10,8,7
2818,14,5,8
2819,10,7,5
2820,11,6,4
2821,12,8,5
2822,9,4,3
2823,14,5,4
2824,16,6,4
2825,7,7,10
2826,15,6,7
2827,4,4,7
2828,12,4,3
2829,19,7,12
2830,15,7,11
2831,13,7,2
2832,11,1,7
2833,10,7,8
2834,17,5,7
2835,9,7,7
2836,12,9,3
2837,13,2,7
2838,15,6,9
2839,14,7,3
2840,12,4,7
2841,13,3,4
2842,8,4,7
2843,22,8,7
2844,16,7,8
2845,6,3,5
2846,13,8,4
2847,15,7,2
2848,14,4,5
2849,12,6,4
2850,14,6,8
2851,13,4,8
2852,15,8,8
2853,12,4,5
2854,11,6,7
2855,19,7,7
2856,16,11,2
2857,11,10,6
2858,13,4,8
2859,14,5,8
2860,11,7,4
2861,13,7,2
2862,12,8,9
2863,5,7,2
2864,7,9,5
2865,13,3,6
2866,9,4,5
2867,12,5,6
2868,5,3,6
2869,13,6,1
2870,22,8,5
2871,12,6,8
2872,9,1,5
2873,11,4,6
2874,10,6,4
2875,9,5,7
2876,9,5,4
2877,11,6,9
2878,12,2,10
2879,9,8,5
2880,9,1,7
2881,3,6,7
2882,9,6,8
2883,11,3,10
2884,8,6,2
2885,10,3,6
2886,7,4,1
2887,11,8,8
2888,10,0,9
2889,8,5,6
2890,9,5,4
2891,12,5,9
2892,13,9,6
2893,12,7,3
2894,11,6,5
2895,10,5,10
2896,17,3,3
2897,15,6,4
2898,9,6,5
2899,8,4,1
2900,7,2,4
2901,9,6,7
2902,5,3,8
2903,10,8,3
2904,8,3,7
2905,8,10,6
2906,10,5,9
2907,9,6,4
2908,12,8,11
2909,16,10,4
2910,10,5,7
2911,15,6,6
2912,9,5,8
2913,13,8,5
2914,8,6,5
2915,14,3,5
2916,9,7,6
2917,13,6,6
2918,14,8,5
2919,13,7,9
2920,7,5,4
2921,13,4,3
2922,15,7,10
2923,17,5,5
2924,12,7,4
2925,5,3,8
2926,13,6,9
2927,6,5,4
2928,11,5,3
2929,16,3,4
2930,12,3,6
2931,12,5,7
2932,12,2,8
2933,9,5,9
2934,7,7,2
2935,14,5,5
2936,11,4,7
2937,11,2,9
2938,14,8,8
2939,13,7,4
2940,11,2,7
2941,12,7,8
2942,13,4,3
2943,9,4,4
2944,12,5,6
2945,12,3,5
2946,19,8,6
2947,10,6,4
2948,13,2,3
2949,9,6,4
2950,11,6,5
2951,9,4,12
2952,12,7,8
2953,7,5,4
2954,8,6,8
2955,17,4,2
2956,10,6,3
2957,11,5,4
2958,15,2,7
2959,8,6,5
2960,7,3,5
2961,10,7,6
2962,12,4,2
2963,14,5,3
2964,11,6,7
2965,19,10,2
2966,14,7,7
2967,15,3,5
2968,13,3,4
2969,15,2,7
2970,8,8,5
2971,13,4,4
2972,14,3,9
2973,12,6,6
2974,14,8,8
2975,14,5,6
2976,14,4,3
2977,13,6,6
2978,14,4,7
2979,14,6,3
2980,8,6,6
2981,14,5,2
2982,7,3,9
2983,7,6,4
2984,12,4,3
2985,13,7,7
2986,11,7,10
2987,10,6,2
2988,13,3,1
2989,12,4,5
2990,13,4,3
2991,15,4,4
2992,9,9,5
2993,10,5,6
2994,6,5,8
2995,11,6,5
2996,15,5,9
2997,12,8,5
2998,8,3,8
2999,9,3,2
3000,10,6,4
3001,12,5,6
3002,4,3,2
3003,14,6,4
3004,10,3,5
3005,8,3,5
3006,6,6,2
3007,11,4,4
3008,12,3,6
3009,12,8,8
3010,8,7,2
3011,12,3,4
3012,14,8,3
3013,11,8,2
3014,13,4,3
3015,11,4,3
3016,12,2,6
3017,10,7,5
3018,8,4,5
3019,14,6,6
3020,13,4,5
3021,7,5,7
3022,10,1,5
3023,10,6,5
3024,11,5,9
3025,7,5,7
3026,8,0,4
3027,12,10,8
3028,10,4,3
3029,8,5,6
3030,6,6,3
3031,5,5,4
3032,4,5,5
3033,13,5,1
3034,15,4,10
3035,12,7,6
3036,11,3,2
3037,11,7,3
3038,15,3,5
3039,3,5,4
3040,13,10,3
3041,11,4,4
3042,10,1,2
3043,10,3,1
3044,9,8,4
3045,15,5,2
3046,10,3,4
3047,1,7,2
3048,7,7,6
3049,10,4,5
3050,11,9,3
3051,16,2,4
3052,8,4,5
3053,13,5,7
3054,12,4,4
3055,18,2,5
3056,14,5,3
3057,13,4,10
3058,15,5,7
3059,7,6,5
3060,11,6,8
3061,9,7,7
3062,6,11,1
3063,4,5,11
3064,12,7,5
3065,8,7,8
3066,12,4,6
3067,4,12,3
3068,10,12,9
3069,13,8,2
3070,11,11,2
3071,8,1,1
3072,12,6,4
3073,9,2,6
3074,13,4,3
3075,12,6,9
3076,17,3,6
3077,7,7,1
3078,8,4,3
3079,11,6,5
3080,12,8,10
3081,9,4,5
3082,12,2,3
3083,8,8,4
3084,13,7,3
3085,8,2,7
3086,15,5,3
3087,14,5,4
3088,14,10,9
3089,10,5,4
3090,11,7,9
3091,9,5,7
3092,8,8,4
3093,10,5,4
3094,13,1,5
3095,5,2,8
3096,8,3,2
3097,12,5,6
3098,20,1,5
3099,10,5,5
3100,18,11,6
3101,13,6,2
3102,10,8,5
3103,22,5,9
3104,5,7,8
3105,7,6,6
3106,9,5,2
3107,11,7,4
3108,6,3,2
3109,7,6,5
3110,15,2,8
3111,8,4,4
3112,2,8,4
3113,12,8,6
3114,11,5,6
3115,9,6,5
3116,13,5,4
3117,11,4,4
3118,7,8,5
3119,12,4,9
3120,13,4,6
3121,13,4,4
3122,13,6,8
3123,7,6,5
3124,16,6,10
3125,9,4,7
3126,14,4,3
3127,15,8,7
3128,8,6,1
3129,10,4,3
3130,11,5,5
3131,13,4,1
3132,15,2,5
3133,11,3,4
3134,10,10,7
3135,10,2,5
3136,11,3,4
3137,16,4,11
3138,10,5,7
3139,9,4,4
3140,6,2,6
3141,11,6,3
3142,8,10,7
3143,11,6,6
3144,7,4,5
3145,8,4,6
3146,5,5,6
3147,9,3,10
3148,9,3,4
3149,8,4,5
3150,3,3,8
3151,13,8,10
3152,16,4,6
3153,14,3,12
3154,12,4,2
3155,11,4,3
3156,11,6,2
3157,6,3,8
3158,10,2,4
3159,12,3,5
3160,6,3,8
3161,7,1,4
3162,7,9,10
3163,12,9,5
3164,13,10,3
3165,10,2,10
3166,8,5,4
3167,12,7,5
3168,8,2,9
3169,13,3,5
3170,5,8,4
3171,9,4,3
3172,5,5,4
3173,8,2,3
3174,8,3,7
3175,18,7,7
3176,6,5,8
3177,13,8,6
3178,13,7,3
3179,9,4,9
3180,11,6,7
3181,11,5,5
3182,13,2,5
3183,6,4,7
3184,8,2,1
3185,6,2,3
3186,14,6,9
3187,9,6,8
3188,13,6,8
3189,16,8,7
3190,14,4,7
3191,6,8,2
3192,10,4,4
3193,7,9,4
3194,7,3,5
3195,15,6,1
3196,4,7,2
3197,14,3,1
3198,9,6,3
3199,13,1,5
3200,9,2,4
3201,12,9,3
3202,9,6,5
3203,8,3,6
3204,6,10,2
3205,7,2,5
3206,5,5,3
3207,10,3,4
3208,6,4,8
3209,9,8,4
3210,13,2,4
3211,4,6,8
3212,11,9,6
3213,7,5,10
3214,8,4,2
3215,9,3,3
3216,7,8,7
3217,9,5,3
