in,per_rank,accesses,reads,writes
12384,1,26,11,15
15816,1,26,11,15
9960,1,26,14,12
14472,1,26,14,12
9632,1,26,11,15
9240,1,26,14,12
12032,1,26,8,18
10208,1,26,9,17
12768,1,26,19,7
7008,1,26,14,12
11776,1,26,16,10
10416,1,26,12,14
11304,1,26,14,12
7168,1,26,13,13
8968,1,26,11,15
6832,1,26,11,15
9896,1,26,11,15
11200,1,26,12,14
7992,1,26,12,14
11656,1,26,16,10
12680,1,26,11,15
12888,1,26,15,11
11488,1,26,14,12
10832,1,26,13,13
15464,1,26,17,9
12320,1,26,17,9
10824,1,26,16,10
6528,1,26,12,14
12624,1,26,12,14
11456,1,26,14,12
9608,1,26,12,14
12752,1,26,12,14
13968,1,26,12,14
11256,1,26,14,12
11448,1,26,7,19
9808,1,26,15,11
11008,1,26,12,14
8024,1,26,17,9
9728,1,26,15,11
14744,1,26,10,16
11808,1,26,19,7
13520,1,26,13,13
13536,1,26,10,16
12552,1,26,16,10
12608,1,26,17,9
12456,1,26,7,19
11520,1,26,12,14
9560,1,26,13,13
8704,1,26,14,12
15736,1,26,10,16
11680,1,26,13,13
15976,1,26,10,16
9456,1,26,11,15
15160,1,26,13,13
10024,1,26,11,15
11464,1,26,14,12
16360,1,26,13,13
12632,1,26,15,11
16784,1,26,12,14
10128,1,26,9,17
10720,1,25,15,10
15112,1,25,13,12
10232,1,25,11,14
11032,1,25,11,14
12648,1,25,14,11
13392,1,25,10,15
8584,1,25,16,9
10624,1,25,12,13
13352,1,25,10,15
10840,1,25,12,13
15992,1,25,17,8
9936,1,25,8,17
15952,1,25,11,14
10672,1,25,12,13
9712,1,25,13,12
12592,1,25,12,13
9352,1,25,12,13
9824,1,25,14,11
9112,1,25,9,16
13224,1,25,13,12
12352,1,25,10,15
11104,1,25,14,11
14304,1,25,16,9
11208,1,25,10,15
23816,1,25,10,15
12096,1,25,11,14
15192,1,25,12,13
17264,1,25,9,16
15968,1,25,10,15
15272,1,25,14,11
8912,1,25,13,12
9424,1,25,16,9
7808,1,25,13,12
12688,1,25,8,17
10224,1,25,9,16
10248,1,25,14,11
16488,1,25,13,12
15304,1,25,14,11
10352,1,25,10,15
17752,1,25,15,10
10136,1,25,10,15
11016,1,25,11,14
10488,1,25,12,13
21064,1,25,10,15
9520,1,25,13,12
11880,1,25,14,11
9136,1,25,17,8
13240,1,25,14,11
17792,1,25,10,15
12928,1,25,12,13
11768,1,25,13,12
9984,1,25,11,14
16160,1,25,17,8
17376,1,25,14,11
17960,1,25,9,16
16568,1,25,15,10
6824,1,25,9,16
10088,1,25,17,8
9216,1,25,10,15
11176,1,25,13,12
16648,1,25,12,13
14704,1,25,12,13
11096,1,25,13,12
17472,1,25,12,13
10008,1,25,8,17
16112,1,25,15,10
8312,1,25,10,15
10304,1,25,11,14
8992,1,25,13,12
14144,1,25,12,13
19136,1,25,12,13
13344,1,25,15,10
12392,1,24,13,11
10688,1,24,11,13
9488,1,24,10,14
9720,1,24,12,12
12728,1,24,14,10
7840,1,24,8,16
10392,1,24,17,7
12504,1,24,11,13
15808,1,24,12,12
13400,1,24,10,14
17088,1,24,11,13
9664,1,24,12,12
11392,1,24,11,13
14376,1,24,13,11
7696,1,24,14,10
13560,1,24,13,11
10320,1,24,10,14
10096,1,24,12,12
15632,1,24,6,18
11528,1,24,15,9
13336,1,24,15,9
10256,1,24,9,15
15216,1,24,10,14
13608,1,24,13,11
14152,1,24,6,18
10072,1,24,10,14
13632,1,24,12,12
17856,1,24,12,12
13760,1,24,13,11
14032,1,24,11,13
10456,1,24,10,14
9656,1,24,7,17
11864,1,24,14,10
13584,1,24,12,12
12336,1,24,10,14
13288,1,24,11,13
20768,1,24,9,15
8248,1,24,10,14
7856,1,24,11,13
13008,1,24,8,16
17640,1,24,12,12
10928,1,24,11,13
20984,1,24,9,15
12760,1,24,14,10
10200,1,24,17,7
17456,1,24,12,12
14064,1,24,13,11
12168,1,24,10,14
12440,1,24,8,16
18408,1,24,15,9
10112,1,24,12,12
15456,1,24,8,16
9280,1,24,14,10
13744,1,24,11,13
6696,1,24,14,10
14040,1,24,10,14
18432,1,24,15,9
12008,1,24,15,9
14320,1,24,12,12
16976,1,24,6,18
12016,1,24,13,11
9000,1,24,10,14
12880,1,23,11,12
11312,1,23,8,15
13208,1,23,8,15
10976,1,23,14,9
13976,1,23,12,11
12960,1,23,16,7
16240,1,23,15,8
9464,1,23,12,11
14248,1,23,11,12
12216,1,23,14,9
12224,1,23,13,10
12864,1,23,10,13
12496,1,23,14,9
10192,1,23,14,9
12744,1,23,17,6
9904,1,23,10,13
14352,1,23,14,9
8008,1,23,7,16
10856,1,23,16,7
8504,1,23,13,10
11368,1,23,12,11
7488,1,23,11,12
15208,1,23,16,7
12304,1,23,13,10
8072,1,23,13,10
13888,1,23,15,8
12296,1,23,11,12
10480,1,23,9,14
16840,1,23,9,14
22096,1,23,12,11
10080,1,23,15,8
15088,1,23,14,9
23584,1,23,12,11
13032,1,23,13,10
12448,1,23,11,12
9760,1,23,13,10
12808,1,23,12,11
15080,1,23,11,12
10736,1,23,14,9
15776,1,23,11,12
9264,1,23,8,15
12824,1,23,13,10
8880,1,23,11,12
13064,1,23,11,12
11720,1,23,7,16
8728,1,23,17,6
16656,1,23,8,15
14336,1,23,11,12
12184,1,23,8,15
11144,1,23,12,11
11920,1,23,11,12
11896,1,23,7,16
8184,1,23,16,7
9168,1,23,14,9
12144,1,23,8,15
17648,1,23,13,10
12576,1,23,13,10
11192,1,23,15,8
11152,1,23,13,10
12408,1,23,11,12
17672,1,23,10,13
9872,1,23,8,15
10632,1,23,11,12
18336,1,23,8,15
11576,1,23,7,16
12936,1,23,9,14
13472,1,23,11,12
11672,1,23,14,9
15472,1,23,12,11
13168,1,23,12,11
12968,1,23,11,12
11624,1,23,15,8
16432,1,23,9,14
12136,1,23,11,12
15032,1,22,10,12
9040,1,22,7,15
14888,1,22,12,10
12344,1,22,14,8
16440,1,22,12,10
13776,1,22,12,10
12992,1,22,10,12
11968,1,22,12,10
21384,1,22,8,14
15360,1,22,11,11
11112,1,22,14,8
14104,1,22,13,9
12720,1,22,12,10
12656,1,22,9,13
11360,1,22,13,9
14784,1,22,17,5
13368,1,22,8,14
17024,1,22,14,8
11128,1,22,12,10
11632,1,22,13,9
16312,1,22,12,10
9024,1,22,12,10
10568,1,22,10,12
19368,1,22,11,11
15256,1,22,11,11
9568,1,22,11,11
13800,1,22,13,9
10176,1,22,12,10
11424,1,22,10,12
12800,1,22,11,11
10152,1,22,14,8
15368,1,22,13,9
19624,1,22,9,13
12104,1,22,11,11
15056,1,22,10,12
22344,1,22,12,10
8664,1,22,12,10
14776,1,22,11,11
21200,1,22,11,11
16328,1,22,10,12
15384,1,22,13,9
13176,1,22,12,10
28056,1,22,12,10
12368,1,22,12,10
14648,1,22,11,11
16744,1,22,14,8
8632,1,22,12,10
10600,1,22,12,10
14048,1,22,10,12
15232,1,22,12,10
7568,1,22,16,6
12424,1,22,10,12
12272,1,22,10,12
10848,1,22,12,10
10904,1,22,6,16
10576,1,22,10,12
8816,1,22,11,11
17512,1,22,8,14
9864,1,22,10,12
11816,1,22,13,9
17880,1,22,11,11
23200,1,22,10,12
10400,1,22,9,13
9584,1,22,11,11
18848,1,22,14,8
17256,1,22,11,11
17608,1,22,10,12
9792,1,22,12,10
9096,1,22,10,12
11080,1,22,12,10
10776,1,22,11,11
10880,1,22,12,10
13304,1,22,11,11
10992,1,22,9,13
10048,1,22,14,8
19256,1,22,11,11
10592,1,22,10,12
13728,1,22,11,11
12232,1,22,14,8
13568,1,22,9,13
12952,1,22,11,11
13104,1,22,11,11
13296,1,22,11,11
13616,1,22,13,9
8000,1,22,9,13
10344,1,22,10,12
12664,1,22,15,7
17488,1,22,10,12
20168,1,22,12,10
11320,1,22,12,10
17360,1,22,12,10
10432,1,22,16,6
9072,1,22,15,7
13080,1,22,8,14
13896,1,21,10,11
19384,1,21,14,7
14184,1,21,9,12
18328,1,21,12,9
10512,1,21,11,10
8360,1,21,12,9
19664,1,21,8,13
10664,1,21,13,8
20816,1,21,5,16
17888,1,21,9,12
14504,1,21,11,10
10064,1,21,11,10
14088,1,21,7,14
14240,1,21,8,13
15696,1,21,10,11
12536,1,21,6,15
19584,1,21,8,13
7680,1,21,11,10
15896,1,21,12,9
16296,1,21,7,14
15400,1,21,7,14
13128,1,21,11,10
14864,1,21,10,11
20264,1,21,9,12
24768,1,21,9,12
18808,1,21,11,10
14264,1,21,11,10
10792,1,21,12,9
16216,1,21,8,13
8904,1,21,13,8
15248,1,21,11,10
14056,1,21,12,9
11856,1,21,12,9
27368,1,21,12,9
12464,1,21,7,14
13592,1,21,10,11
10872,1,21,11,10
22008,1,21,10,11
12120,1,21,11,10
10280,1,21,7,14
17864,1,21,10,11
17592,1,21,8,13
13720,1,21,11,10
18888,1,21,12,9
17568,1,21,14,7
12840,1,21,9,12
19904,1,21,13,8
13984,1,21,12,9
9912,1,21,11,10
13096,1,21,12,9
14576,1,21,8,13
18008,1,21,13,8
10584,1,21,11,10
13656,1,21,10,11
16304,1,21,10,11
13544,1,21,11,10
9704,1,21,13,8
11552,1,21,9,12
23952,1,21,10,11
18144,1,21,13,8
20848,1,21,13,8
18608,1,21,8,13
12376,1,21,11,10
13232,1,21,11,10
12792,1,21,11,10
12192,1,21,12,9
9832,1,21,12,9
17680,1,21,10,11
14792,1,21,10,11
10816,1,21,12,9
13408,1,21,6,15
16704,1,21,14,7
20080,1,21,11,10
14968,1,21,11,10
12312,1,21,11,10
13160,1,21,11,10
15240,1,21,10,11
14168,1,21,8,13
10912,1,21,8,13
12264,1,21,11,10
13840,1,21,9,12
8536,1,21,8,13
10704,1,21,14,7
8384,1,21,11,10
15592,1,21,10,11
15320,1,21,9,12
14696,1,21,13,8
13792,1,21,13,8
22312,1,20,5,15
13312,1,20,6,14
18128,1,20,10,10
13264,1,20,7,13
11984,1,20,14,6
16816,1,20,14,6
20512,1,20,12,8
15520,1,20,11,9
26744,1,20,12,8
13752,1,20,9,11
11416,1,20,9,11
15752,1,20,10,10
11408,1,20,10,10
21560,1,20,10,10
14760,1,20,10,10
14224,1,20,10,10
12984,1,20,8,12
15936,1,20,5,15
10944,1,20,14,6
14984,1,20,14,6
11728,1,20,11,9
10144,1,20,12,8
15264,1,20,5,15
17296,1,20,8,12
16416,1,20,8,12
11336,1,20,10,10
11752,1,20,10,10
10536,1,20,10,10
11800,1,20,9,11
13712,1,20,12,8
16808,1,20,9,11
12176,1,20,8,12
17616,1,20,12,8
10120,1,20,8,12
17544,1,20,10,10
13920,1,20,12,8
16616,1,20,6,14
11248,1,20,14,6
17200,1,20,12,8
18936,1,20,8,12
17824,1,20,8,12
14896,1,20,10,10
16960,1,20,13,7
9472,1,20,12,8
11344,1,20,9,11
17208,1,20,8,12
13736,1,20,11,9
11832,1,20,12,8
9120,1,20,10,10
15984,1,20,9,11
15096,1,20,6,14
13664,1,20,10,10
19456,1,20,10,10
13640,1,20,12,8
11992,1,20,8,12
18032,1,20,12,8
17768,1,20,10,10
20760,1,20,13,7
15024,1,20,3,17
13688,1,20,9,11
12912,1,20,10,10
19312,1,20,10,10
16832,1,20,10,10
12848,1,20,12,8
12480,1,20,13,7
16848,1,20,8,12
14432,1,20,14,6
12288,1,20,5,15
16336,1,20,6,14
17904,1,20,10,10
15480,1,20,9,11
14544,1,20,11,9
12112,1,20,13,7
18224,1,20,11,9
15616,1,20,8,12
26024,1,20,8,12
22256,1,20,9,11
16208,1,20,12,8
22368,1,20,11,9
12512,1,20,13,7
21104,1,20,10,10
12872,1,20,11,9
21928,1,20,11,9
11560,1,20,10,10
13120,1,20,9,11
10016,1,20,14,6
11072,1,20,10,10
15600,1,20,8,12
16184,1,20,10,10
19752,1,20,10,10
11352,1,19,6,13
11840,1,19,12,7
18584,1,19,7,12
15872,1,19,8,11
10760,1,19,9,10
14024,1,19,12,7
17120,1,19,8,11
17008,1,19,7,12
14560,1,19,9,10
16384,1,19,9,10
18080,1,19,10,9
17424,1,19,10,9
24488,1,19,6,13
16864,1,19,14,5
17776,1,19,13,6
14992,1,19,8,11
19640,1,19,10,9
15536,1,19,7,12
13248,1,19,8,11
20240,1,19,11,8
11296,1,19,10,9
10448,1,19,8,11
23704,1,19,9,10
12040,1,19,9,10
16576,1,19,15,4
15792,1,19,10,9
21744,1,19,8,11
24832,1,19,9,10
11952,1,19,12,7
12160,1,19,10,9
12528,1,19,9,10
27776,1,19,8,11
9248,1,19,7,12
23432,1,19,9,10
21312,1,19,10,9
16224,1,19,6,13
14296,1,19,7,12
23040,1,19,9,10
11240,1,19,12,7
17832,1,19,6,13
14656,1,19,13,6
17696,1,19,8,11
15728,1,19,11,8
13024,1,19,12,7
20712,1,19,10,9
28544,1,19,11,8
12784,1,19,11,8
14496,1,19,11,8
13624,1,19,8,11
16072,1,19,8,11
8832,1,19,7,12
18504,1,19,10,9
13880,1,19,10,9
19064,1,19,10,9
18264,1,19,14,5
38152,1,19,13,6
14408,1,19,10,9
16752,1,19,10,9
10368,1,19,8,11
20528,1,19,13,6
19960,1,19,11,8
19880,1,19,12,7
15168,1,19,7,12
30880,1,19,9,10
13768,1,19,7,12
14736,1,19,11,8
17600,1,19,13,6
19024,1,19,8,11
17440,1,19,8,11
19528,1,19,8,11
11280,1,19,10,9
21144,1,19,12,7
16288,1,19,8,11
17872,1,19,10,9
20880,1,19,7,12
14216,1,19,13,6
23352,1,19,10,9
13672,1,19,9,10
19416,1,19,6,13
12200,1,19,12,7
18968,1,19,12,7
16352,1,19,8,11
17448,1,19,8,11
13432,1,19,14,5
12832,2,19,11,8
19392,2,19,13,6
16680,2,19,10,9
13424,2,19,8,11
18096,2,19,9,10
15848,2,19,10,9
15008,2,19,11,8
14312,2,19,7,12
10504,2,19,9,10
20680,2,19,10,9
19112,2,19,11,8
11600,2,19,8,11
13816,2,19,11,8
15904,2,19,8,11
21704,2,19,6,13
11664,2,19,11,8
16672,2,19,8,11
20784,2,19,7,12
22184,2,19,14,5
17536,2,19,8,11
17576,2,19,13,6
9320,2,19,9,10
16504,2,19,6,13
19096,2,19,8,11
16456,2,19,8,11
17408,2,19,4,15
13552,2,19,9,10
10896,2,19,8,11
23328,2,19,11,8
11168,2,19,8,11
18832,2,19,10,9
16128,2,19,5,14
14712,2,19,9,10
11440,2,19,9,10
15552,2,19,12,7
14016,2,19,6,13
17712,2,19,13,6
19552,2,19,6,13
10920,2,19,7,12
16152,2,19,12,7
16424,2,19,8,11
15440,2,19,7,12
14000,2,19,9,10
15296,2,19,7,12
16496,2,19,12,7
14456,2,19,10,9
14912,2,19,7,12
16904,2,19,13,6
24072,2,19,3,16
18344,2,19,11,8
21968,2,19,12,7
20664,2,18,9,9
23976,2,18,9,9
14584,2,18,9,9
15488,2,18,10,8
13200,2,18,7,11
13000,2,18,8,10
22728,2,18,10,8
27016,2,18,9,9
15496,2,18,9,9
12240,2,18,14,4
12776,2,18,9,9
12400,2,18,8,10
13192,2,18,11,7
26104,2,18,10,8
20008,2,18,8,10
20312,2,18,10,8
20448,2,18,9,9
13376,2,18,12,6
19688,2,18,9,9
14368,2,18,6,12
18472,2,18,7,11
11912,2,18,11,7
16968,2,18,11,7
15928,2,18,3,15
19568,2,18,9,9
19248,2,18,10,8
19616,2,18,8,10
28000,2,18,6,12
12072,2,18,8,10
16408,2,18,8,10
18536,2,18,9,9
17704,2,18,10,8
20536,2,18,7,11
21336,2,18,8,10
23248,2,18,9,9
21904,2,18,6,12
22880,2,18,7,11
19432,2,18,10,8
15136,2,18,9,9
16048,2,18,10,8
14624,2,18,6,12
17520,2,18,9,9
26440,2,18,15,3
16000,2,18,10,8
15416,2,18,10,8
26208,2,18,12,6
13184,2,18,11,7
18416,2,18,5,13
19192,2,18,6,12
11400,2,18,12,6
15648,2,18,7,11
21112,2,18,6,12
14120,2,18,9,9
14632,2,18,11,7
18424,2,18,7,11
24872,2,18,7,11
18064,2,18,14,4
11688,2,18,8,10
14608,2,18,8,10
17184,2,18,8,10
12088,2,18,9,9
14536,2,18,12,6
14176,2,18,8,10
14880,2,18,9,9
21440,2,18,10,8
17720,2,18,9,9
18576,2,18,9,9
18192,2,18,10,8
14360,2,18,12,6
12920,2,18,12,6
18168,2,18,9,9
13528,2,18,9,9
13488,2,18,9,9
11944,2,18,10,8
8752,2,18,7,11
8064,2,18,6,12
29240,2,18,10,8
20248,2,18,10,8
21888,2,18,8,10
18872,2,18,12,6
16024,2,18,11,7
10680,2,18,8,10
20856,2,18,6,12
16256,2,18,8,10
18976,2,18,9,9
24752,2,18,9,9
19200,2,18,12,6
16872,2,18,9,9
20800,2,18,7,11
12024,2,18,4,14
24520,2,18,6,12
27744,2,18,8,10
16624,2,18,8,10
15128,2,18,8,10
11232,2,18,8,10
27960,2,18,10,8
24184,2,18,10,8
21480,2,18,7,11
21832,2,18,8,10
12976,2,18,9,9
31040,2,18,9,9
11760,2,18,7,11
16912,2,18,7,11
19512,2,18,6,12
13856,2,18,9,9
13272,2,18,12,6
21576,2,18,10,8
20904,2,18,10,8
22752,2,18,9,9
17136,2,18,11,7
17944,2,18,10,8
16448,2,18,8,10
17464,2,18,5,13
14008,2,18,7,11
11288,2,18,8,10
17808,2,18,10,8
26520,2,18,8,10
21672,2,18,11,7
22384,2,18,9,9
25696,2,18,6,12
12672,2,18,7,11
17656,2,18,10,8
28440,2,18,10,8
18568,2,18,9,9
10216,2,18,7,11
13504,2,18,8,10
13416,2,18,9,9
15784,2,18,9,9
14904,2,18,13,5
12568,2,18,7,11
14096,2,18,10,8
14080,2,18,12,6
19144,2,17,9,8
44400,2,17,8,9
14208,2,17,8,9
12520,2,17,9,8
15328,2,17,8,9
24984,2,17,10,7
10640,2,17,7,10
19208,2,17,10,7
18744,2,17,11,6
12640,2,17,7,10
36288,2,17,10,7
16192,2,17,6,11
13704,2,17,12,5
16008,2,17,7,10
22104,2,17,10,7
23096,2,17,9,8
19104,2,17,9,8
19304,2,17,10,7
9752,2,17,9,8
13112,2,17,10,7
16032,2,17,11,6
25200,2,17,8,9
21136,2,17,8,9
14520,2,17,11,6
15704,2,17,8,9
18320,2,17,7,10
19280,2,17,10,7
15448,2,17,7,10
12056,2,17,7,10
12064,2,17,10,7
19264,2,17,7,10
15184,2,17,9,8
15640,2,17,8,9
30024,2,17,10,7
29168,2,17,6,11
16720,2,17,6,11
18232,2,17,7,10
19224,2,17,8,9
15144,2,17,7,10
17992,2,17,7,10
9816,2,17,9,8
14640,2,17,8,9
18152,2,17,8,9
20320,2,17,10,7
13952,2,17,10,7
20416,2,17,11,6
11000,2,17,8,9
20392,2,17,6,11
14752,2,17,12,5
8104,2,17,10,7
15944,2,17,9,8
19088,2,17,6,11
20728,2,17,5,12
14720,2,17,9,8
22552,2,17,8,9
17984,2,17,8,9
18384,2,17,7,10
13056,2,17,8,9
13904,2,17,7,10
11648,2,17,9,8
24328,2,17,9,8
18024,2,17,12,5
10336,2,17,8,9
13456,2,17,12,5
21320,2,17,12,5
15864,2,17,8,9
12816,2,17,9,8
10552,2,17,9,8
19376,2,17,8,9
38360,2,17,5,12
22968,2,17,6,11
12616,2,17,11,6
21952,2,17,6,11
26048,2,17,9,8
22640,2,17,7,10
15544,2,17,10,7
20576,2,17,9,8
25392,2,17,11,6
15000,2,17,8,9
25408,2,17,8,9
11936,2,17,6,11
15224,2,17,12,5
16984,2,17,9,8
17760,2,17,8,9
29160,2,17,7,10
29264,2,17,5,12
11136,2,17,10,7
36552,2,17,10,7
16736,2,17,8,9
14952,2,17,8,9
18072,2,17,8,9
12472,2,17,10,7
17232,2,17,7,10
16760,2,17,8,9
23680,2,17,8,9
10696,2,17,7,10
18928,2,17,4,13
14200,2,17,10,7
28888,2,17,11,6
20688,2,17,7,10
21632,2,17,7,10
19152,2,17,7,10
16536,2,17,8,9
23080,2,17,6,11
19288,2,17,9,8
18208,2,17,8,9
14440,2,17,10,7
12944,2,17,8,9
17816,2,17,9,8
13944,2,17,8,9
22544,2,17,8,9
16712,2,17,9,8
15880,2,17,10,7
20216,2,17,10,7
16792,2,17,9,8
18840,2,17,10,7
19536,2,17,8,9
15424,2,17,11,6
16344,2,17,9,8
16264,2,17,7,10
15680,2,17,8,9
24552,2,17,8,9
14328,2,17,13,4
15392,2,17,8,9
19328,2,17,7,10
18616,2,17,8,9
11376,2,17,12,5
11472,2,17,5,12
14728,2,17,10,7
14552,2,17,8,9
12328,2,17,11,6
24968,2,17,10,7
18296,2,17,9,8
23776,2,17,13,4
17040,2,17,8,9
12600,2,17,10,7
22472,2,17,11,6
22816,2,17,8,9
17080,2,17,7,10
16824,2,16,7,9
16520,2,16,9,7
14512,2,16,6,10
27816,2,16,9,7
22856,2,16,9,7
21296,2,16,7,9
14672,2,16,10,6
18552,2,16,7,9
21152,2,16,7,9
11824,2,16,6,10
23960,2,16,7,9
18592,2,16,9,7
18864,2,16,8,8
19344,2,16,6,10
13512,2,16,6,10
15720,2,16,8,8
20920,2,16,10,6
15760,2,16,9,7
21432,2,16,5,11
25488,2,16,9,7
23384,2,16,7,9
26216,2,16,5,11
16952,2,16,11,5
19816,2,16,8,8
20304,2,16,9,7
17096,2,16,8,8
20672,2,16,6,10
18240,2,16,6,10
17784,2,16,11,5
30400,2,16,10,6
14160,2,16,6,10
17744,2,16,6,10
21792,2,16,6,10
14568,2,16,6,10
17400,2,16,9,7
12560,2,16,7,9
19824,2,16,10,6
33560,2,16,7,9
16320,2,16,11,5
14192,2,16,10,6
19560,2,16,9,7
24560,2,16,10,6
13464,2,16,9,7
13144,2,16,7,9
16064,2,16,10,6
20432,2,16,7,9
21176,2,16,13,3
13440,2,16,4,12
25544,2,16,8,8
16080,2,16,4,12
28136,2,16,7,9
21656,2,16,6,10
23896,2,16,8,8
18896,2,16,7,9
23672,2,16,8,8
20696,2,16,9,7
26008,2,16,14,2
19768,2,16,12,4
17336,2,16,10,6
16936,2,16,5,11
18256,2,16,6,10
42328,2,16,10,6
26576,2,16,7,9
21512,2,16,9,7
24720,2,16,7,9
26944,2,16,9,7
36928,2,16,9,7
16640,2,16,8,8
19016,2,16,8,8
18600,2,16,9,7
14664,2,16,8,8
27504,2,16,9,7
19600,2,16,6,10
15888,2,16,9,7
26496,2,16,9,7
19776,2,16,9,7
22480,2,16,7,9
22520,2,16,7,9
15016,2,16,5,11
15288,2,16,6,10
19784,2,16,7,9
27984,2,16,5,11
17304,2,16,9,7
17312,2,16,9,7
22912,2,16,6,10
26584,2,16,5,11
40760,2,16,8,8
13576,2,16,7,9
18904,2,16,6,10
13696,2,16,6,10
13680,2,16,8,8
32576,2,16,9,7
16376,2,16,6,10
15576,2,16,10,6
33744,2,16,8,8
16056,2,16,7,9
12416,2,16,8,8
17152,2,16,11,5
25872,2,16,8,8
18040,2,16,4,12
41520,2,16,7,9
20496,2,16,7,9
40904,2,16,8,8
24880,2,16,8,8
17416,2,16,9,7
24800,2,16,8,8
24664,2,16,6,10
59336,2,16,9,7
19800,2,16,8,8
21752,2,16,10,6
23824,2,16,6,10
22000,2,16,8,8
15624,2,16,11,5
23472,2,16,12,4
29360,2,16,10,6
17936,2,16,10,6
27696,2,16,10,6
17624,2,16,9,7
24736,2,16,10,6
20704,2,16,5,11
18624,2,16,6,10
23032,2,16,6,10
11480,2,16,6,10
12712,2,16,9,7
25616,2,16,3,13
26304,2,16,7,9
15408,2,16,9,7
17368,2,16,7,9
21232,2,16,5,11
32704,2,16,9,7
24296,2,16,6,10
26336,2,16,8,8
18792,2,16,10,6
17496,2,16,9,7
23520,2,16,11,5
14800,2,16,7,9
15432,2,16,8,8
19992,2,16,9,7
17480,2,16,5,11
22672,2,16,7,9
34296,2,16,9,7
24920,2,16,4,12
14592,2,16,7,9
18440,2,16,9,7
17168,2,16,6,10
20296,2,16,5,11
20464,2,16,10,6
18528,2,16,7,9
14600,2,16,12,4
13824,2,16,9,7
18360,2,16,10,6
14936,2,16,8,8
22936,2,16,9,7
14344,2,16,7,9
11928,2,16,7,9
18464,2,16,8,8
14808,2,16,9,7
25016,2,16,7,9
23840,2,16,9,7
13448,2,16,11,5
20568,2,16,4,12
29736,2,16,3,13
18000,2,16,10,6
16248,2,16,6,10
24648,2,16,7,9
18352,2,16,8,8
23760,2,16,5,11
18272,2,16,8,8
18664,2,16,10,6
25240,2,16,8,8
14680,2,16,8,8
34520,2,16,7,9
16728,2,16,8,8
16040,2,15,8,7
19576,2,15,7,8
28792,2,15,8,7
15568,2,15,7,8
25184,2,15,9,6
30184,2,15,6,9
16584,2,15,7,8
67608,2,15,7,8
18768,2,15,7,8
13928,2,15,6,9
25856,2,15,5,10
14528,2,15,7,8
26784,2,15,7,8
17144,2,15,7,8
20408,2,15,7,8
18520,2,15,7,8
12152,2,15,9,6
25984,2,15,7,8
26000,2,15,3,12
25024,2,15,7,8
23640,2,15,7,8
12432,2,15,7,8
18992,2,15,9,6
28416,2,15,7,8
15040,2,15,7,8
21896,2,15,7,8
28456,2,15,10,5
20744,2,15,12,3
19168,2,15,6,9
16144,2,15,6,9
19160,2,15,8,7
31584,2,15,6,9
19520,2,15,5,10
18984,2,15,7,8
19920,2,15,7,8
26056,2,15,8,7
13912,2,15,8,7
24808,2,15,7,8
28016,2,15,8,7
16168,2,15,6,9
21464,2,15,6,9
27104,2,15,8,7
31152,2,15,6,9
21856,2,15,7,8
23192,2,15,7,8
22200,2,15,10,5
13048,2,15,5,10
22080,2,15,8,7
15672,2,15,7,8
19464,2,15,5,10
28512,2,15,6,9
21584,2,15,9,6
20488,2,15,9,6
31088,2,15,9,6
19056,2,15,8,7
37448,2,15,4,11
21072,2,15,12,3
28568,2,15,7,8
19944,2,15,8,7
13016,2,15,7,8
15120,2,15,7,8
29344,2,15,6,9
26176,2,15,6,9
24744,2,15,9,6
28128,2,15,6,9
14960,2,15,5,10
19496,2,15,10,5
19696,2,15,9,6
18776,2,15,12,3
21504,2,15,4,11
23224,2,15,8,7
25280,2,15,9,6
26040,2,15,7,8
16480,2,15,10,5
29696,2,15,7,8
27360,2,15,8,7
21488,2,15,8,7
33032,2,15,6,9
19680,2,15,9,6
20088,2,15,7,8
30976,2,15,9,6
13936,2,15,6,9
21960,2,15,8,7
14256,2,15,6,9
14872,2,15,7,8
11216,2,15,5,10
12584,2,15,5,10
26840,2,15,3,12
18696,2,15,7,8
15840,2,15,7,8
11024,2,15,9,6
25384,2,15,9,6
17344,2,15,6,9
26872,2,15,5,10
17952,2,15,8,7
34992,2,15,6,9
20272,2,15,7,8
19808,2,15,7,8
22424,2,15,8,7
28040,2,15,7,8
28352,2,15,11,4
19048,2,15,6,9
15504,2,15,4,11
21760,2,15,6,9
17280,2,15,5,10
21920,2,15,8,7
22768,2,15,7,8
42976,2,15,7,8
23624,2,15,10,5
23024,2,15,11,4
36992,2,15,11,4
27664,2,15,5,10
46152,2,15,4,11
33896,2,15,4,11
28504,2,15,8,7
14768,2,15,7,8
22216,2,15,9,6
39792,2,15,10,5
30368,2,15,11,4
26408,2,15,5,10
20640,2,15,8,7
25624,2,15,6,9
17928,2,15,9,6
16608,2,15,9,6
29504,2,15,10,5
21080,2,15,6,9
12208,2,15,8,7
23544,2,15,8,7
25752,2,15,9,6
16368,2,15,8,7
13320,2,15,10,5
20072,2,15,6,9
23280,2,15,6,9
20056,2,15,8,7
11744,2,15,9,6
11432,2,15,5,10
24000,2,15,7,8
17384,2,15,7,8
24336,2,15,10,5
22432,2,15,6,9
30928,2,15,11,4
23712,2,15,3,12
32016,2,15,13,2
24416,2,15,7,8
26424,2,15,7,8
24168,2,15,6,9
16464,2,15,6,9
12896,2,15,7,8
16592,2,15,6,9
14976,2,15,5,10
36000,2,15,8,7
26800,2,15,8,7
